external_id;name;slug
КА-00001551;ECAP (K50-35), 1000мкФ, 10В, 105 С, 20%, 8х11,5мм Р:3.5мм, Конденсатор электролитический алюминиевый;draft-ebea163607a0d182
КА-00001552;LS 14250 (комплект-2шт) (SAFT) Литьевый элемент питания,  Производство: Франция;draft-8e9c99dc035b0eb4
КА-00001553;Аккумулятор ROBITON LP502035 3.7В 300мАч PK1;draft-3ad504f631fe727c
КА-00001554;Аккумулятор Li-on SWING 5300 BOSTON POWER 3.6V /Китай/;draft-8320f36659016b45
КА-00001555;Аккумулятор литий-полимерный 785075 3S 11,1V 3830mAh /Китай/;draft-db210b04d987aaa7
КА-00001556;LS 14250 (комплект-5шт) (SAFT) Литьевый элемент питания,  Производство: Франция;draft-b7a5b31632c8fbf1
КА-00001557;LS 14250 (комплект-25шт) (SAFT) Литьевый элемент питания,  Производство: Франция;draft-2b05dd1e6550ff93
КА-00001558;Литиевая батарея Saft LS 14250СNA (комплект-2шт) 3,6В. Производство: Франция.;draft-bf9627cb09a7ff05
КА-00001559;Литиевая батарея Saft LS 14250СNA (комплект-5шт) 3,6В. Производство: Франция.;draft-1afa7c7ea2ef1485
КА-00001560;Литиевая батарея Saft LS 14250СNA (комплект-25шт) 3,6В. Производство: Франция.;draft-2bad738daa6cf436
КА-00001561;Разъем JST-PHR-2 12V /Китай/;draft-71ac380eff845366
КА-00001562;Фотодиод OSRAM SFH206K /Герамания/;draft-120ffb9e8ddae8c7
КА-00001563;LS 14500 CNA (комплект-2шт)(SAFT) Литиевый элемент питания;draft-23802fae22b60262
КА-00001564;LS 14500 CNA (комплект-5шт)(SAFT) Литиевый элемент питания;draft-9a42b3ec001d93ba
КА-00001565;LS 14500 (комплект-3шт)(SAFT) Литьевый элемент питания, Производство: Франция;draft-6f44c092ae246217
КА-00001566;LS 14500 (комплект-10шт)(SAFT) Литьевый элемент питания, Производство: Франция;draft-449c03d791ee3723
КА-00001567;LS 14500 (комплект-20шт)(SAFT) Литьевый элемент питания, Производство: Франция;draft-b432be4aaa7832b0
КА-00001568;Аккумулятор Li-pol 103040 3,7V 1200mah (Китай);draft-52736966abda1e33
КА-00001569;Аккумуляторная батарея DT 4045 Delta (47*47*101/105), 73RNLQA/Китай/;draft-8ef7afc5324e6641
КА-00001570;Батарея с держателем CR2032MFR BH-642;draft-05c9fb4a8fa48f84
КА-00001571;Батарея BR603449D-PCMNTCLD 110MAH A923449-1;draft-80e4dd8dc38ff472
КА-00001572;LS 26500 (комплект-2шт) (SAFT) Литиевый элемент питания.Производство: Франция;draft-e9fdde1215232a65
КА-00001573;"LS 33600 (комплект-2шт) (SAFT) Литиевый элемент питания ; Страна происхождения - ФРАНЦИЯ";draft-17d57b5346d73def
КА-00001574;"Элемент питания 4276 101 401 VARTA Electronics V13GA/LR44 bl.1; Страна происхождения - КИТАЙ";draft-06841827dec67212
КА-00001575;"Элемент питания MAXELL LR44 Bl. 10; Страна происхождения - КИТАЙ";draft-7a069d06d34eb588
КА-00001576;"Аккумулятор Sony US18650VTC5A 2600mAh-35A; Страна происхождения - ЯПОНИЯ";draft-7625a7166f2694ec
КА-00001577;"Элемент питания 30411579  Kodak ULTRA  lithium CR2032 BL.5 battery; стр. происхождения: Китай";draft-e75015469a874737
КА-00001578;"Элемент питания 702626 Renata 357 SP0% Hg Bl.1; Страна происхождения - ШВЕЙЦАРИЯ";draft-bd281ee95f1c85a8
КА-00001579;"Аккумулятор SANYO NCR18650 GA 3350 mAh 10A; Страна происхождения - ЯПОНИЯ";draft-09422f1655242b5f
КА-00001580;"Стретч-пленка для ручной упаковки 17 мкм 500мм*300м /коробка * 6рул*2,34 кг/,рул; страна ввоза-Белар";draft-244a098997f199b5
КА-00001581;"Пленка полиэтиленовая воздушно-пузырьковая 2-63/800 100 м.п. (ТУ BY 391761715 003-2019); страна ввоз";draft-97be09794cca569e
КА-00001582;"Элемент питания Фаzа 6LR61 (Крона); стр.изг.Китай; штрих-код- 4895205030602";draft-7da1888af30f0d24
КА-00001583;"Элемент питания СР LR03 pack-24; стр.изг. КИТАЙ; штрих-код - 4895205016347";draft-5c4aafe2fb11928e
КА-00001584;GREEN POWER Extra heavy duty AA/R6 Carbon 1,5V shrink 4;draft-82f3c200507090c2
КА-00001585;Аккумулятор литий-полимерный 14,8V 16000mah 15c 4s /Китай/;draft-b9bb4fcd7e0f07fe
КА-00001586;"Скотч упаковочный ""ОСТОРОЖНО! ХРУПКОЕ!"" 70ммх50м (ST9042-9) (STARTUL), арт. ST9042-9, Китай";draft-09ce87b8fa845a79
КА-00001587;Элемент питания GREEN POWER AA (4 pack shrink), страна происхождения - Китай;draft-c6e8f436c73a490b
КА-00001588;БАТАРЕЯ АККУМУЛЯТОРНАЯ 10НКГЦ - 0,94;draft-9959355a898f0430
КА-00001589;БАТАРЕЯ АККУМУЛЯТОРНАЯ 10НКГЦ - 1,2;draft-ce58126f16e82568
КА-00001590;Аккумулятор литиевый LIR1220 3,6V /Китай/;draft-891641b2f70aa11f
КА-00001591;Элемент питания литиевый PANASONIC BR-2/3AGCT4A (Ч) /Китай/;draft-f567f8999ba93d52
КА-00001592;Эл. питания литиевый PANASONIC BR-2/3AGCT4A (К) /Китай/;draft-5516e50491adbccc
КА-00001593;011842 Маркер перм. Slender пулевдн. 1мм черный PRR01K страна происхождения Китай;draft-faba59a9d865f8ef
КА-00001594;059360 Маркер перм. Life пулевидн. 1-2 мм черный PMLF3-K страна происхождения Китай;draft-95a08ac18960d028
КА-00001595;042967 Резинки д\банкнот Economix 100г 48-57мм ассорти 41506 страна происхождения Украина;draft-173e2df4064ca2b9
КА-00001596;039913 Лента клейкая упак. 48мм*66мм 40мкм прозрачная ОП-про/66/48 страна происхождения Россия;draft-efb4d01b76775005
КА-00001597;049405 Регистратор 50мм п/мрамор Sponsor эконом черный SPR5/30Е страна происхождения Россия;draft-d187af9a39e4c17f
КА-00001598;022538 стакан однораз.500мл.д/холодн.напитков пласт.прозр. 5957 страна происхождения Россия;draft-1ee14f14ae33d876
КА-00001599;026118 Ложка однораз. столовая 165 мм пласт.белая 141080 сстрана происхождения Россия;draft-5db5c4004ce52458
КА-00001600;102944 Вилка однораз. 140мм пласт.белая 10.4 страна происхождения Россия;draft-4b7f9252d49fc63e
КА-00001601;046909 чай Greenfield Lemon Spark 25пак.50г.черн. с аром.лимона страна происхождения Россия;draft-79b87d238119e944
КА-00001602;Аккумулятор CATL LiFePO4 3,2V 302AH /Китай/;draft-0d4959451ad8a3c6
КА-00001603;046921Чай Tess Style 25пак.45г. зеленый страна происхождения Россия;draft-64c2ddede53fcc23
КА-00001604;012616 Блокнот А/5*, 48л,н/греб.кл.обл.мел.карт.ассорти С28/ас. страна происхождения Россия;draft-0620692a89bffc53
КА-00001605;Аккумулятор LiFePO4 25ah 3,2v;draft-df8f3473decb84cf
КА-00001606;Аккумулятор li-on 14500 unprotected 750 mAH 3.7 B REXANT;draft-4ffe53feeef04e8e
КА-00001607;Календарь квартальный А4, шапка/3 рекл, поля 350 г/м2, 4+0, 2 ст. мат. ламинация, стандартная сетка;draft-2f16fa15618f7410
КА-00001608;Аккумуляторная батарея для  Canon (LP-E6N) 7.2V 1805mAh, Китай;draft-ac5f028557cf9d05
КА-00001609;Аккумуляторная батарея для  Canon (LP-E6N) 7.2V 2250mAh, Китай;draft-79005bf1dc00e3e1
КА-00001610;UT-L22 (41600104), Аксессуар, Щупы для мультиметра САТ-III/1000V, 20A, 1м (OBSOLETE)\Uni Trend;draft-adf4b9fd428ce30b
КА-00001611;T3009 (U), Аксессуар, Щупы для мультиметра\Mastech;draft-ebde92ed0fe25430
КА-00001612;"Аккумулятор SANYO NCR18650 GA 3350 mAh 10A( с выводами 4*0.2*20мм); Страна происхождения - ЯПОНИЯ";draft-fa92ac0a39334e18
КА-00001613;Аккумулятор Sanyo 6FDK Ni-MH HR-4/5AU 2150mAh 7,2V, страна ввоза: Гонконг. Производство: Япония.;draft-84ef4a9ccd3ff7a0
КА-00001614;Аккумуляторная батарея FT12-150M  Delta /Китай/;draft-ba5d713d9b10d4a5
КА-00001615;Аккумулятор Delta HR 12-12 12V 12Ah произ-во: Вьетнам, ввоз: Россия;draft-622a893b71b7c332
КА-00001616;Аккумулятор LRAT-2000-KIT  NETALLY 2,2Ah;draft-03e96cd49bfeb7d5
КА-00001617;Аккумулятор LRAT-2000-KIT  FLUKE 2,2Ah;draft-71d716ab852f91ae
КА-00001618;Аккумуляторная батарея HRL12-350W Delta-12V 75Ah;draft-de968f0a57cc1be2
КА-00001619;CSB HRL 1225w;draft-690f52a0570fb7a6
КА-00001620;CSB GPL 1272;draft-d9880670b5d4b438
КА-00001621;VRE 10*DL 5500 CFG (ARTS Energy) Никель-кадмиевый аккумулятор, пр-во Франция, страна ввоза Россия;draft-be5062486adfb2b2
КА-00001622;Аккумулятор литиевый SAMSUNG INR18650-25R 3,7B 2500mah 20A;draft-ab3c5c89fc7e0737
КА-00001623;Аккумулятор LG INR 18650 2500mAh;draft-97eefa748e6a8629
КА-00001624;Аккумуляторная батарея СК 12150 Восток;draft-4d38bb9f092d5478
КА-00001625;"Элемент питания Tadiran SL-750/P lithium 3.6 V 1/2AA ; Страна происхождения-ГЕРМАНИЯ";draft-580c297094063645
КА-00001626;Аккумулятор литий-полимерный 332832 250mah 3,7v /Китай/;draft-9f41f0d2480f667e
КА-00001627;Литий-полимерный аккумулятор 582728  3,7V 400mah /Китай/;draft-f8f51b33255a059c
КА-00001628;Аккумуляторная батарея 40ВНЖ300P;draft-b2fe35a3ed77629d
КА-00001629;033100 Клише печати 4940/R40/R40 к страна происхождения Беларусь;draft-99ec812fdecfda32
КА-00001630;011852 Маркер текст. Classic клин. 1-4мм желтый FFK04Y страна происхождения Китай;draft-bee9ededb756a394
КА-00001631;011853 Маркер текст. Classic клин.1-4мм зеленый FFK04G страна происхождения Китай;draft-b4c81ea18ceada11
КА-00001632;011855 Маркер текст. Classic клин. 1-4мм розовый FFK04P стара происхождения Китай;draft-7f7e4a1da4eb8f95
КА-00001633;300590 Оснастка д/печати Colop R40 индиго ПR 40 страна происхождения Австрия;draft-9e8771522896c243
КА-00001634;"TITAN GT1 PRO C-3 5W30 1L Масло моторное синтет 601426414; страна ввоза - РФ";draft-99584268c741ccb3
КА-00001635;"TITAN GT1 PRO C-3 5W30 4L Масло моторное синтет; страна ввоза - РФ";draft-e609a6174399c8a2
КА-00001636;"713610760 К-т ступичного подшипника FAG;страна ввоза-Италия";draft-5499e47ff950b2ce
КА-00001637;Ergolux  AA-1500mAh Ni-Mh BL-2 (NHAA1500BL2, аккумулятор,1.2В);draft-51de3f8297ea2170
КА-00001638;Аккумулятор Ni-MH Mirex HR6 / AA  2500mAh 1,2V 4шт (4/40/200), блистер.Стр.происх: Китай;draft-ce0f75eb4e856bb1
КА-00001639;Конвертер RS232 – TTL;draft-3e22f94c788028c5
КА-00001640;Элемент питания Samsung INR18650-30Q 3000mAh -15A СЗ Страна присхождения- Республика Карея.;draft-c374b0373c83e457
КА-00001641;Батарея щелочная ROCKET 6LF22 [259212] (1BL),китай;draft-c332c87c42fa667c
КА-00001642;Лампа светодиодная LED-T8-М-PRO 10Вт 230В G13 4000К 800Лм 600mm матовая неповоротная IN HOME;draft-0f73e8a19f220620
КА-00001643;Лампа светодиодная LED-T8-М-PRO 20Вт 230В G13 4000К 16200Лм 1200mm матовая неповоротная IN HOME;draft-db46ba34bd4e36ef
КА-00001644;Аккумулятор 6*Samsung 18650  5800mAh 11,1V Производство: Корея.;draft-b3838ba01f8f475d
КА-00001645;Аккумуляторная батарея 48V 5PzS400 (Bater, Польша);draft-14e4b71e80c88881
КА-00001646;Аккумулятор 5*AA 2000mah 6V ni-mh Производство: Китай. Ввоз: Литва;draft-d3341670d92a2036
