external_id;name;slug
ФР-00001692;Микросхема BL0930Е BL Производство: Китай. Ввоз: Гонконг.;draft-34d1d06c4996ece6
ФР-00001693;Лампа MASTER PL-S 11W/840/2P 1CT/5X10BOX Philips, РОССИЯ;draft-66fb4f408cb81308
ФР-00001694;Транзистор BCX41 Пр-во: Китай. за 100шт;draft-010f7f3725ab3598
ФР-00001695;Светодиод LA07W/G;draft-d428f9fb0005b1a9
ФР-00001696;Аккумулятор Varta MC621 3V 3mah;draft-49b429976d961af7
ФР-00001697;Аккумулятор AA 2200mah 1,2V ni-mh Производство: Китай. Ввоз: Литва;draft-d499ebb89860ec71
ФР-00001698;Эл. питания литиевый PANASONIC BR2330 с выводами (1HF1) 3V Производство: Япония;draft-fd7823764426565d
ФР-00001699;"Элемент питания ENERGIZER 23A 12V BI2; Страна происхождения - КИТАЙ";draft-e837c39ae34e5f0a
ФР-00001700;Аккумулятор NI-CD 4/5SC 1200mAh 10C, страна ввоза: Китай. Производство: Китай.;draft-c0b2afc83f2071de
ФР-00001701;Аккумулятор LIR 2450 Li-ion 24.5*5.0 3,6V 110mah, Производство: Китай. Ввоз: Литва;draft-7c6959e39aa435df
ФР-00001702;Сменный аккумуляторный картридж APCRBC124;draft-e61fc6301869392a
ФР-00001703;Аккумулятор 4*1/2AA 600mAh c выводом;draft-cd8efc2038454496
ФР-00001704;Аккумулятор SAMSUNG ICR18650-26JM 2600mAh Li-ion Производство: Китай.;draft-98b26ff6d33d457c
ФР-00001705;ВС7-12-Т2 Аккумулятор B.B.Battery 12В 7Ач;draft-06828b6a6e4a96cf
ФР-00001706;Контакт A TABBED 12V /Китай/;draft-0f2511eadc400d81
ФР-00001707;Контакт C TABBED 12V;draft-69f201a77b5ef6d1
ФР-00001708;LiFePO4 battery 32650 3.2V 6Ah, Производство: Китай. Ввоз: Литва;draft-b3e1452c05ec4b98
ФР-00001709;Батарея литиевая ER34615H/S FANSO Производство: Китай;draft-db5c94771c154a74
ФР-00001710;Микросхема PN133T S3-VIA;draft-a94879e4b98a9847
ФР-00001711;Конденсатор 68мкф 400В - 105ºC (16*25), про-во: Китай;draft-4dc7414ede96d748
ФР-00001712;Конденсатор 22мкф×400В - 105ºC 13*21 Производство: Китай;draft-42ce38fb6a3574cb
ФР-00001713;Конденсатор 10мкф 400В - 105ºC (10*13,5) Производство: Китай за 10шт;draft-8e2c94459f17cd6e
ФР-00001714;БАТАРЕЙКА GP PX625A/LR9;draft-fa62d5cdf3fe8b0c
ФР-00001715;Аккумулятор Li-ion 10440 350mah;draft-06b2641481ed1c3b
ФР-00001716;Аккумулятор 15SC 1500 18V 1500mAh;draft-1ed323d00f8592a9
ФР-00001717;Аккумулятор Pitatel TSB-048-BOS12A-20C;draft-0d28be5b5ffcfe18
ФР-00001718;Двигатель DC DM-N20-006-10000 Производство: Китай.;draft-12295738cc87aeed
ФР-00001719;Модуль CM400E2U-12F MITSUBISHI;draft-ddd761920c081df5
ФР-00001720;502020 150mah аккумулятор литий полимерный Производство: Китай. Ввоз: Литва;draft-19da6dc1e9ba9e53
ФР-00001721;Аккумулятор BL-5C Nokia;draft-3657f3e681e63f7e
ФР-00001722;Авт. выкл.ВА47-100 3P 80А 10кA х-ка D TDM SQ0207-0032 SQ0207-0032;draft-a3365e6848e76fa0
ФР-00001723;Авт. выкл.ВА47-100 3P 25А 10кA х-ка D TDM SQ0207-0026 SQ0207-0026;draft-4ef21da4e1fdefca
ФР-00001724;Авт. выкл.ВА47-100 3P 50А 10кA х-ка D TDM SQ0207-0030 SQ0207-0030;draft-e81a58bd5d63ea62
ФР-00001725;Авт. выкл.ВА47-100 3P 16А 4,5кA х-ка B TDM  SQ0206-0010 SQ0206-0010;draft-de5970b875afc7e4
ФР-00001726;Авт. выкл. 4,5кA  ЭРА  NO-902-120 ВА47-29 3P 25А кривая С, страна ввоза РФ;draft-e79300b05d9346a6
ФР-00001727;ЭРА Корпус металлический ЩМП-1-0 76 Y2 IP54 (36) Б0030164;draft-2da9046744bba290
ФР-00001728;ЭРА DIN-рейка оцинкованая, перфорированная 1000мм (10/1000) РФ Б0036467 Б0036467;draft-8cd94c6da4c989d9
ФР-00001729;ЩМП-16.8.4-0 (1600х800х400) без монтажных панелей  TDM SQ0807-0018                         Б0030164;draft-831f922df3e03478
ФР-00001730;Изолятор шинный плоский ИШП для шин 5 и 10 мм 180 мм  TDM SQ0807-0018;draft-3e085b24aa0e42a0
ФР-00001731;Авт. выкл. 4,5кA  ЭРА  NO-902-105 ВА47-29 1P 32А кривая С, страна ввоза РФ;draft-b79f90ecb537ecaf
ФР-00001732;ЭРА Корпус металлический ЩМП-4-0 76 Y2 IP54 (800Х650х250) (8)  Б0031366;draft-a937d6049db6ea32
ФР-00001733;Авт. выкл. 4,5кA  ЭРА  NO-902-102 ВА47-29 1P 16А кривая С, страна ввоза РФ;draft-1a110b7720fd607e
ФР-00001734;Авт. выкл. 4,5кA  ЭРА  NO-902-117 ВА47-29 3P 10А кривая С, страна ввоза РФ;draft-919fbc17a0797960
ФР-00001735;Аккумуляторная батарея GSL  4,5-6 (6V 4,5Ah);draft-83cf6d06705a7e74
ФР-00001736;АКБ Крафтманн Арт 03, произв. КНР;draft-04f033789543048e
ФР-00001737;Контактные элементы KLS1-254-T reel/ L-KLS1-2.54-T/ Китай за 1000 штук;draft-e884564bf9e9c0bb
ФР-00001738;Разъем KLS1-254-02H (HU-02), страна ввоза Россия за 1000 шт;draft-63408c98e0f8c3f9
ФР-00001739;Конденсатор Capacitor 0.33µF x 630V К73-17 (CL-21);draft-e817c9769d70304f
ФР-00001740;Конденсатор Electrolytic capacitor 330 microfarad x 16V;draft-4709a9aa10339dde
ФР-00001741;Конденсатор 1000 microfarads x 25V;draft-deff189f4fce35b9
ФР-00001742;Конденсатор CL31B105MANC;draft-848595ab04977dee
ФР-00001743;Резистор RC2012J104BS;draft-3ff911b96bfc8db5
ФР-00001744;Аккумулятор 6 Ni-MH АА 7.2V 2500mAh(43Х29Х52) Страна ввоза: Гонконг. Производство: Китай.;draft-15823d09123d7d80
ФР-00001745;Резонатор SJK-7U-26.000M-10-10-50-C-20 за 10шт;draft-3dc917d01d98bb84
ФР-00001747;LS 17330 3,6В.(SAFT) литьевый элемент,  Производство: Франция, страна ввоза Россия;draft-5a1caa35dac0baaa
ФР-00001748;Аккумулятор 4*Samsung 18650 Fm 5200mAh 7,4V Страна ввоза: Литва. Производство: Корея.;draft-e18f727bf8df543f
ФР-00001749;Аккумулятор литий-полимерный 603450 1200 mAh Производство: Китай. Ввоз: Литва;draft-451a8514d9cdce4c
ФР-00001750;Аккумулятор литий-полимерный 306093HV 2350 MAH Производство: Китай. Ввоз: Литва;draft-205a07b9c5ebd9df
ФР-00001751;Конденсатор GRM155R61H104KE14D за 100шт;draft-370314c72425ebaf
ФР-00001752;Конденсатор GRM1555C2A3R3WA01D за 100шт;draft-7832fac10901391a
ФР-00001753;конденсатор GRM1555C1H221GA01D за 100шт;draft-4b25f9cd812f654c
ФР-00001754;Конденсатор GRM155R61E105KA12D за 100шт;draft-c9f83eb57def31ba
ФР-00001755;Конденсатор GRM1555C2A8R2WA01D за 100шт;draft-b2729cd346e0cdf3
ФР-00001756;Конденсатор GRM1555C2A5R6WA01D за 100шт;draft-41e91a0fea5215c1
ФР-00001757;Конденсатор GRM1555C2A150GA01D за 100шт;draft-6768d1554eca9c12
